numenq,man,age98,country_birth,region_school,location,urban_area,sch_lev,age_jun_hs,origin_father,origin_mother,occup_father,occup_mother
703208,1,24,0,54,1,7,7,11,0,0,5,6
703210,0,24,0,11,1,1,5,11,0,1,4,5
703212,1,25,0,41,1,7,7,11,0,0,3,5
703214,1,28,0,31,1,4,7,11,2,0,3,5
703220,1,31,0,52,1,7,7,11,0,0,3,5
703223,0,30,0,42,1,7,7,11,1,0,3,3
703225,0,25,0,93,1,6,7,11,0,0,3,5
703228,1,26,0,82,1,7,7,11,17,17,3,5
703230,0,24,0,53,1,1,7,11,0,0,3,3
703232,0,23,0,42,1,7,7,11,0,0,4,5
703233,0,27,0,53,1,7,7,10,0,0,3,5
703237,0,27,0,93,1,7,7,11,12,12,3,6
703240,0,31,0,23,1,7,7,11,0,0,5,99
703244,1,23,0,82,1,7,7,10,0,1,3,5
703245,1,25,0,11,2,7,7,11,0,0,5,5
703246,0,24,0,11,1,1,7,11,0,0,4,3
703247,1,20,0,93,1,7,7,11,0,0,4,5
703249,1,24,0,31,1,7,7,11,0,0,5,5
703252,0,24,0,24,2,7,7,11,0,0,2,5
703253,0,23,0,82,1,7,7,11,0,0,4,5
703255,1,25,0,11,1,7,7,11,0,0,6,99
703260,0,25,0,93,1,3,7,11,99,99,99,99
703261,0,26,0,52,1,7,7,10,12,0,2,2
703272,1,28,0,11,1,1,7,11,0,0,2,2
703273,1,23,0,82,1,7,7,11,0,0,6,5
703276,0,26,0,31,1,1,7,11,0,0,3,5
703280,1,27,0,25,1,7,7,11,0,0,99,3
703282,0,24,0,91,1,2,7,11,9,0,3,5
703285,1,30,0,11,1,1,7,11,0,0,4,5
703287,1,27,0,25,1,7,7,11,0,0,2,1
703288,1,24,0,43,2,7,7,11,0,0,2,5
703289,0,23,0,52,1,7,7,11,0,0,3,3
703294,1,26,0,31,1,4,7,11,0,0,3,3
703297,1,26,0,82,1,7,7,11,0,0,5,3
703300,0,25,0,82,1,2,7,11,0,0,3,5
703301,1,26,0,91,1,7,6,11,0,17,3,5
703311,0,24,0,93,1,3,6,10,0,1,5,5
703316,0,27,0,11,1,1,7,11,0,0,5,3
703318,0,22,0,21,4,7,6,11,0,0,3,5
703324,1,28,0,83,1,1,7,11,0,0,3,4
703328,0,23,0,93,1,3,7,11,1,1,99,7
703332,0,29,0,93,1,3,7,11,0,0,99,3
703333,0,24,0,83,1,7,7,11,0,0,3,4
703334,1,25,0,93,1,3,7,11,0,0,3,3
703337,1,24,0,93,1,6,7,10,2,0,5,5
703344,1,23,0,83,1,7,7,11,0,0,4,3
703345,0,26,0,74,1,7,7,11,0,0,3,5
703347,0,23,0,93,1,1,7,10,0,0,3,7
703350,1,24,0,82,2,7,7,11,0,0,6,5
703353,0,24,0,93,1,3,7,11,0,0,3,3
703354,0,25,0,72,1,7,7,11,0,0,3,3
703357,0,29,0,11,1,7,7,11,0,0,3,5
703362,1,28,0,31,1,4,7,11,0,0,2,2
703365,1,28,0,11,1,7,7,11,0,0,3,2
703367,1,31,0,25,1,7,7,11,0,0,3,4
703370,1,25,0,93,1,3,7,11,0,0,3,3
703374,0,23,0,11,1,1,7,11,0,0,3,7
703375,0,24,0,41,4,7,7,11,0,0,6,6
703376,1,27,0,52,1,7,7,11,0,0,3,2
703377,0,27,0,52,1,7,7,11,0,0,3,5
703378,0,23,0,11,1,1,7,10,0,0,99,4
703381,1,25,0,82,1,7,7,11,1,1,6,5
703387,0,23,0,21,1,7,7,10,0,0,2,5
703389,0,32,0,11,1,1,7,11,0,4,3,5
703390,1,23,0,82,1,2,7,10,14,14,2,5
703396,0,27,0,24,1,7,7,10,0,0,5,5
703398,0,29,0,41,1,7,7,11,0,0,3,3
703401,0,24,0,42,1,7,7,11,0,0,3,7
703404,0,23,0,93,1,3,7,11,0,0,2,5
703405,1,24,0,82,1,7,7,11,0,0,3,99
703406,0,24,0,25,1,7,7,11,0,0,2,2
703410,1,23,0,41,1,1,7,11,0,0,3,3
703413,1,23,0,41,1,7,7,11,24,24,6,7
703414,0,31,0,41,1,7,7,11,0,0,4,99
703418,0,24,0,93,1,3,7,11,0,0,3,3
703419,0,31,0,26,1,7,7,11,0,0,1,2
703423,1,24,0,52,1,7,7,11,0,0,5,6
703425,1,25,0,93,1,3,6,11,1,1,5,7
703426,0,22,22,43,1,7,5,11,22,0,5,7
703441,0,32,0,72,1,7,7,10,0,0,3,3
703446,1,24,0,82,1,7,7,11,0,0,3,5
703447,0,24,0,11,1,1,6,11,0,4,2,7
703448,0,24,0,93,1,3,7,11,0,0,3,4
703451,1,32,0,11,1,1,7,11,0,0,3,5
703452,1,28,0,11,1,1,7,11,0,0,3,3
703458,1,23,0,24,1,7,7,11,0,0,3,5
703460,0,31,0,11,1,1,7,10,0,0,3,3
703462,1,28,0,72,1,7,7,11,0,12,4,7
703463,1,23,0,26,1,2,7,11,0,0,5,5
703472,1,33,15,93,1,1,7,11,0,0,3,5
703476,1,25,0,23,1,7,7,11,0,0,3,5
703477,1,24,0,93,1,6,7,11,0,0,3,3
703478,0,28,0,42,1,7,7,11,0,0,3,3
703485,1,33,0,11,1,1,7,11,0,0,3,7
703491,1,30,0,82,1,7,7,11,0,0,3,5
703494,1,27,0,93,1,3,7,10,0,0,3,5
703500,0,25,0,53,1,7,7,11,0,0,3,7
703502,0,24,0,91,1,1,7,11,0,0,3,3
703503,0,35,0,93,1,3,7,11,0,0,3,3
703506,1,24,0,26,1,7,7,11,0,0,4,5
703507,1,28,0,93,1,3,7,11,0,0,3,3
703514,0,26,0,26,1,7,7,11,0,0,4,6
703515,0,27,0,41,1,7,7,11,0,0,3,4
703518,0,27,0,72,1,7,7,11,0,0,3,5
703519,0,27,0,31,1,4,7,11,0,0,2,4
703520,0,29,0,82,1,7,7,11,1,0,3,4
703523,1,32,0,11,1,1,7,11,0,0,3,7
703529,0,23,0,42,1,7,7,11,0,12,2,5
703530,0,24,0,26,1,7,7,10,0,0,5,3
703534,0,24,0,11,1,1,7,10,0,0,3,5
703535,0,26,0,42,1,7,7,11,0,0,3,5
703539,1,25,0,93,1,7,7,11,0,0,3,3
703540,0,33,0,11,1,1,7,11,0,0,99,3
703541,1,27,0,74,1,7,7,11,0,1,3,5
703542,1,24,0,73,1,7,7,11,0,0,3,3
703544,0,25,0,82,1,7,7,11,0,0,2,5
703545,1,29,0,82,1,7,7,11,12,0,99,5
703548,1,27,0,93,1,3,7,11,0,0,3,5
703550,0,26,0,73,1,5,7,11,0,0,3,7
703551,1,29,0,11,1,1,6,11,0,0,3,4
703554,0,27,0,21,1,7,7,11,0,0,99,5
703556,0,22,0,31,1,7,7,10,0,0,3,3
703557,0,25,0,11,1,1,7,11,0,0,3,3
703559,0,23,0,53,1,7,7,10,0,0,1,1
703561,1,29,0,41,1,7,7,11,0,0,3,5
703564,1,31,0,93,1,1,7,11,0,0,2,7
703565,1,23,0,11,1,1,7,11,0,0,3,3
703566,1,30,0,91,1,7,7,10,12,1,5,5
703567,0,24,0,52,1,7,7,11,0,0,3,7
703568,0,23,0,93,1,7,7,11,0,0,3,4
703569,0,27,0,72,1,7,7,11,2,0,3,5
703570,0,25,0,11,1,1,4,11,19,0,3,3
703571,1,23,0,83,1,7,7,11,0,0,5,5
703572,0,29,0,22,1,7,7,11,0,0,3,7
703575,1,29,0,54,1,7,7,11,0,0,5,5
703577,1,23,0,52,1,7,7,11,0,0,3,4
703578,1,27,0,82,1,7,7,10,0,29,3,3
703581,1,26,0,43,1,7,7,11,0,0,4,5
703583,1,23,0,41,1,7,7,11,0,0,4,5
703585,1,30,0,11,1,1,7,11,0,0,3,7
703589,0,28,0,11,1,1,7,11,0,0,3,4
703590,0,23,0,93,1,3,7,11,0,0,3,3
703592,1,30,0,42,1,7,7,11,0,0,3,5
703593,1,27,0,82,1,7,7,11,0,0,3,3
703596,1,27,0,43,1,7,7,11,0,0,3,4
703597,1,25,0,93,1,6,6,11,0,0,5,6
703599,1,31,0,74,1,7,7,10,0,0,3,5
703606,0,25,0,31,1,1,7,11,0,0,99,3
703610,0,30,0,11,1,7,7,10,0,0,3,3
703611,1,27,0,52,1,7,7,10,0,0,3,3
703620,1,24,0,31,1,4,7,11,0,0,3,99
703621,0,24,0,93,1,6,7,11,0,0,2,3
703622,1,23,0,93,1,3,7,11,0,0,3,3
703625,0,27,0,74,1,7,7,10,0,0,2,5
703627,0,31,0,82,1,7,7,11,0,0,3,3
703629,1,24,0,11,1,7,7,11,0,0,5,7
703630,1,24,0,82,1,7,7,11,0,0,3,3
703631,1,26,0,41,1,7,7,11,0,0,5,99
703632,1,23,31,42,1,1,7,11,31,31,5,7
703649,0,27,0,25,1,7,7,11,0,0,5,6
703650,1,28,0,25,2,7,7,11,0,0,2,4
703653,0,25,0,24,1,7,7,11,0,0,99,4
703655,1,25,0,11,1,1,7,11,0,0,99,2
703658,1,30,0,11,1,1,7,11,0,0,5,5
703661,0,29,0,26,1,7,7,11,0,0,99,99
703662,0,28,0,11,1,1,7,11,0,0,3,5
703666,0,28,30,11,1,1,7,11,30,30,3,3
703668,0,28,0,82,1,2,7,9,0,0,3,3
703673,0,31,0,93,1,7,7,10,1,0,3,3
703675,1,27,0,11,1,1,7,10,0,0,2,5
703678,1,25,0,25,1,7,7,11,0,1,3,3
703681,1,23,0,93,1,3,7,11,0,0,2,2
703682,1,28,0,11,1,1,7,11,0,0,99,3
703686,0,24,0,52,1,7,4,12,0,0,4,5
703690,1,30,2,11,1,7,6,11,0,0,3,5
703691,0,25,0,93,1,6,7,11,0,0,2,3
703692,1,27,0,41,1,7,7,11,0,0,3,3
703693,0,25,0,72,1,7,7,11,0,0,3,5
703694,1,25,0,93,1,6,7,11,0,0,3,2
703699,1,25,0,31,1,7,7,11,0,0,5,99
703700,0,30,0,83,1,7,7,11,0,0,3,3
703701,1,31,0,11,1,1,7,10,0,0,2,7
703702,1,26,0,93,1,7,7,11,0,0,4,3
703703,1,30,0,41,1,7,7,11,0,0,6,6
703705,1,25,0,26,1,7,7,11,0,0,2,4
703706,1,28,0,91,1,7,7,11,0,0,5,5
703709,1,24,0,74,1,7,7,10,0,3,3,3
703710,0,24,0,11,1,1,7,11,0,0,4,7
703712,0,26,0,83,1,7,7,11,0,0,5,3
703716,1,28,0,73,1,5,7,11,0,0,3,7
703722,0,23,0,93,1,3,7,11,0,23,5,5
703724,1,28,0,41,1,7,7,11,0,0,5,5
703732,0,22,0,11,1,1,7,10,17,0,5,5
703736,1,24,0,73,1,5,7,11,0,0,3,7
703737,0,23,0,82,1,2,7,11,0,0,2,99
703743,1,25,0,22,2,7,7,12,0,0,3,7
703744,1,25,0,82,1,7,7,11,0,0,3,5
703745,0,34,0,82,1,2,7,11,0,0,99,5
703748,1,26,0,93,1,7,7,11,0,0,3,5
703749,1,28,0,11,1,1,7,11,25,25,3,3
703751,1,30,0,93,1,6,7,11,0,0,3,5
703752,1,24,0,93,1,6,7,11,0,0,99,7
703753,1,24,0,93,1,7,7,11,0,0,4,5
703755,0,23,0,72,1,5,7,11,0,0,3,4
703759,0,27,0,91,1,7,7,10,0,0,3,7
703760,0,29,0,74,1,7,7,11,0,0,3,5
703761,1,28,0,82,1,2,7,11,0,0,3,5
703763,1,26,0,11,1,1,7,11,0,29,5,5
703764,1,26,0,93,1,3,7,11,0,0,3,7
703765,0,27,0,24,1,7,7,11,0,0,3,3
703770,0,26,0,41,1,1,7,10,0,0,3,3
703772,1,25,0,31,1,4,7,11,0,0,3,3
703781,1,24,0,82,1,2,7,11,0,0,3,5
703784,0,25,0,93,1,3,7,11,0,0,3,7
703787,0,26,0,54,2,7,7,11,0,0,3,3
703790,1,24,0,31,2,7,7,11,0,0,5,7
703791,0,33,0,82,1,2,7,10,0,17,3,5
703794,1,26,0,21,1,7,6,11,0,0,3,7
703803,1,27,0,83,1,7,7,11,0,0,6,6
703806,1,23,0,11,1,1,7,11,0,0,2,3
703808,0,23,0,73,1,1,7,11,0,0,3,3
703812,1,24,0,74,1,7,7,11,0,0,5,5
703815,0,26,0,11,1,1,7,11,26,0,3,5
703816,1,25,0,26,1,7,7,11,0,0,5,99
703817,0,24,15,43,1,7,7,11,15,15,3,3
703818,0,21,0,21,1,7,7,10,0,0,5,4
703819,0,24,0,82,1,2,7,10,0,0,3,3
703821,0,23,0,24,1,5,7,10,0,0,6,6
703823,1,25,0,11,1,1,6,11,0,0,3,3
703824,1,26,0,31,1,7,7,11,0,0,3,3
703825,1,31,0,52,1,7,7,11,0,0,4,7
703826,0,24,0,23,1,7,7,11,0,0,1,1
703830,0,24,0,11,1,1,7,11,0,0,4,3
703832,0,31,0,11,1,1,7,11,0,0,3,7
703834,1,24,0,42,1,7,7,11,0,7,3,5
703836,1,26,0,53,1,7,7,11,0,0,4,5
703840,1,26,0,41,1,7,7,11,0,0,3,5
703842,0,28,0,11,1,1,7,11,22,0,2,5
703846,0,20,0,11,1,1,7,10,0,23,3,3
703847,1,22,0,25,1,7,7,10,0,0,3,3
703849,1,25,0,82,1,2,7,11,0,0,99,5
703850,1,24,0,52,1,7,7,11,0,0,5,5
703854,0,23,0,93,1,1,5,11,0,0,3,3
703866,1,24,0,93,1,7,7,11,0,0,3,3
703868,0,25,0,82,2,7,7,11,0,0,99,5
703869,1,29,0,93,1,6,7,11,12,0,6,5
703870,0,23,0,82,1,2,7,11,0,0,3,3
703872,1,30,0,93,1,3,7,11,0,0,5,5
703873,1,29,0,93,1,7,6,11,0,0,3,7
703875,0,26,0,72,1,7,7,11,1,1,6,5
703876,0,25,0,42,1,7,6,11,0,0,3,4
703877,1,25,0,26,1,1,7,11,0,0,2,5
703882,1,26,0,74,1,7,7,11,9,9,6,7
703884,1,23,0,11,1,1,7,11,0,0,3,5
703892,0,23,0,82,1,7,7,11,17,17,5,5
703894,1,29,17,83,1,7,7,11,0,0,3,3
703895,0,24,0,93,1,3,6,11,0,0,5,99
703899,1,20,0,11,1,1,7,11,0,0,3,3
703900,0,25,0,91,1,7,7,11,0,0,2,5
703902,1,24,0,93,1,7,7,11,0,0,6,99
703903,0,25,0,93,1,7,7,11,0,23,3,5
703905,1,27,1,93,1,3,7,11,0,0,3,5
703907,1,24,0,53,2,7,7,11,0,0,3,3
703909,1,23,0,93,1,7,7,11,0,0,2,5
703910,1,27,0,26,1,7,7,12,0,0,99,5
703913,0,27,0,73,1,5,7,11,0,0,4,3
703917,1,23,0,26,1,2,7,11,0,0,3,5
703921,1,25,0,93,1,3,7,11,0,0,3,7
703927,0,31,0,82,1,2,7,10,0,0,4,5
703928,0,25,0,82,1,2,7,10,0,0,3,5
703930,0,32,0,82,1,7,7,11,0,0,4,3
703936,1,22,0,73,1,5,5,11,0,0,4,4
703942,1,24,0,52,1,7,7,11,0,0,3,4
703944,1,23,0,73,1,5,7,11,0,0,5,5
703945,1,25,0,82,1,7,7,11,0,0,99,99
703950,0,24,0,93,1,3,7,11,0,0,99,5
703951,1,27,0,53,1,7,7,11,0,0,3,3
703954,1,24,0,22,1,7,7,11,17,17,6,7
703956,0,25,0,72,1,7,7,11,0,0,2,4
703957,1,24,0,11,1,1,7,10,0,0,3,3
703960,0,31,0,52,2,7,7,11,0,0,6,6
703961,1,26,0,11,1,1,6,11,0,0,3,5
703963,0,25,0,11,1,7,7,10,0,0,3,3
703964,0,31,0,11,1,7,7,11,0,0,3,3
703966,1,28,0,41,1,7,7,10,28,0,3,5
703968,0,29,0,41,1,7,7,11,18,18,6,5
703972,1,23,4,11,1,1,7,9,0,4,3,5
703973,0,27,0,52,1,7,7,11,0,0,3,5
703977,1,24,0,26,1,7,6,10,0,0,99,5
703980,1,28,0,11,1,1,7,10,12,0,3,7
703983,1,24,0,11,1,1,7,11,0,0,3,2
703984,0,26,0,31,99,99,7,11,0,0,3,99
703990,1,24,0,31,1,2,7,11,0,0,3,5
703996,1,25,0,22,1,7,7,11,0,0,5,3
703998,0,34,0,72,1,7,7,10,0,0,5,3
704001,0,24,0,53,1,7,7,11,15,0,3,4
704002,0,26,0,93,1,3,7,11,0,0,5,7
704003,1,23,0,83,1,7,7,10,0,0,5,3
704004,0,28,0,11,2,7,7,11,0,0,3,3
704008,1,23,0,93,1,1,7,11,0,0,3,5
704013,0,24,0,93,1,3,7,11,0,0,3,3
704015,0,25,0,11,1,1,7,11,9,31,3,3
704022,1,23,0,93,1,3,7,11,25,1,2,5
704029,0,35,17,82,1,2,7,11,17,17,2,3
704032,0,23,0,94,1,7,7,11,0,0,2,5
704035,0,25,0,26,1,1,7,11,1,0,3,5
704037,0,24,0,72,1,7,6,11,0,0,5,3
704038,0,29,0,82,1,2,7,10,1,0,3,7
704045,0,24,0,52,1,7,7,11,0,0,2,7
704046,1,24,0,52,2,7,7,11,0,0,5,7
704047,1,26,0,72,1,7,7,11,0,0,4,5
704049,1,28,0,11,1,1,7,11,26,26,4,2
704051,1,24,0,11,1,1,7,11,0,0,4,5
704055,1,31,0,93,1,1,7,11,0,0,3,3
704057,1,24,0,73,1,5,7,11,0,0,5,5
704061,0,31,0,93,1,7,7,11,0,0,1,7
704063,0,25,0,94,2,7,6,11,0,0,5,3
704064,0,23,0,11,1,1,6,11,0,0,3,5
704066,0,23,0,11,1,1,7,11,0,0,3,3
704067,1,23,0,26,1,1,7,10,0,0,3,3
704069,1,29,0,93,1,3,7,11,0,0,99,5
704071,0,28,0,82,1,2,7,10,12,12,99,5
704072,1,23,0,54,1,7,7,11,0,0,5,3
704075,1,23,0,82,1,1,7,11,0,0,3,2
704076,1,30,0,72,1,7,7,11,0,0,3,5
704078,0,25,0,42,1,2,7,11,0,0,3,5
704080,1,31,0,25,1,7,7,11,0,0,99,5
704081,0,28,0,31,1,4,7,11,0,0,4,3
704088,1,24,0,24,1,7,7,11,0,0,5,99
704091,0,23,0,82,1,1,7,10,0,0,3,5
704092,0,23,0,82,1,1,7,10,0,0,3,3
704097,1,24,0,11,1,1,7,11,0,1,3,5
704098,1,23,0,82,1,1,7,11,0,0,5,5
704099,0,33,0,22,1,7,7,11,0,0,5,2
704112,1,30,0,93,1,7,7,11,0,0,6,99
704113,1,25,0,72,1,7,7,10,0,0,3,3
704121,0,34,0,41,1,7,7,11,0,0,5,5
704122,0,24,0,82,1,2,7,11,0,0,5,5
704136,1,24,0,82,1,7,7,11,0,0,2,3
704138,1,30,0,93,1,7,7,11,0,0,99,5
704143,1,25,0,43,4,7,7,10,0,0,4,3
704146,1,23,0,74,1,7,7,11,0,0,3,5
704148,1,32,0,11,1,1,7,10,0,0,99,5
704149,1,28,0,25,1,7,7,11,0,0,4,5
704151,1,24,0,93,1,6,7,10,0,0,6,5
704153,0,28,0,91,2,7,7,11,1,0,5,5
704155,0,24,0,82,1,1,7,11,0,0,2,5
704159,0,25,0,11,1,1,6,11,0,0,3,5
704160,1,22,0,72,1,7,6,11,9,0,4,5
704162,0,25,0,72,1,7,7,11,0,0,3,3
704164,0,27,0,93,1,6,7,10,0,1,6,7
704165,1,26,0,82,1,7,5,11,0,0,5,5
704166,1,27,0,23,1,7,7,11,0,0,3,4
704168,1,24,0,93,2,7,7,11,0,0,2,7
704170,0,23,0,24,1,7,7,11,0,0,3,5
704171,0,33,0,91,1,7,7,11,1,1,2,2
704174,0,25,0,93,1,7,7,11,0,0,2,5
704176,1,29,0,11,1,1,7,11,0,0,2,99
704179,0,25,0,41,1,7,7,11,0,0,3,5
704184,1,27,10,22,1,7,7,11,0,0,3,3
704185,1,23,0,21,1,7,7,11,99,99,2,6
704187,1,25,0,22,1,7,7,11,0,0,5,5
704188,1,25,0,93,1,7,7,11,0,0,4,3
704190,1,24,0,11,1,1,7,11,0,0,3,3
704191,0,24,0,11,1,1,7,11,0,0,3,5
704192,1,24,0,21,1,7,7,11,0,0,1,1
704199,0,29,0,23,1,7,7,10,0,0,5,7
704201,0,24,0,11,1,1,7,11,0,0,3,5
704202,1,23,0,31,1,1,7,11,0,0,5,3
704205,1,25,0,93,4,7,7,11,0,1,3,3
704209,1,30,0,22,1,7,7,11,0,0,1,6
704212,1,27,0,42,1,7,7,11,0,0,5,7
704221,0,27,0,25,1,7,7,11,0,0,99,6
704223,0,33,0,94,1,7,7,11,0,0,3,3
704224,1,27,0,11,1,1,7,11,9,9,6,5
704225,0,32,25,11,1,1,7,11,25,25,3,7
704226,1,26,0,93,1,3,7,11,0,0,3,3
704229,0,24,31,82,1,7,7,10,0,0,3,7
704232,1,25,0,31,1,4,7,11,0,0,4,4
704233,1,26,0,11,1,1,7,11,0,0,5,3
704238,1,24,0,41,1,7,7,11,0,0,3,3
704240,1,25,0,53,1,1,7,11,0,0,3,2
704242,1,27,0,52,1,7,7,11,0,0,3,3
704243,1,23,0,11,1,1,6,11,0,0,3,3
704245,1,24,0,82,1,2,7,11,0,18,99,5
704248,0,29,0,11,1,1,7,11,0,0,5,5
704249,0,30,0,93,1,3,7,11,0,0,5,5
704252,0,30,0,11,99,99,7,11,0,0,2,5
704253,1,30,0,82,1,2,7,11,0,9,3,6
704254,0,25,0,82,1,2,7,11,0,0,4,99
704257,0,32,0,21,2,7,7,11,0,0,3,3
704258,0,31,0,72,99,99,7,10,0,0,3,7
704263,0,26,0,72,1,7,7,11,0,0,3,5
704264,0,31,0,11,1,1,6,11,0,0,3,5
704268,0,24,0,83,1,7,7,11,0,0,4,5
704269,0,26,0,73,1,5,7,10,0,0,3,3
704270,1,29,2,42,1,7,7,12,0,0,3,4
704271,1,23,0,52,1,7,7,11,0,0,6,4
704272,1,26,0,24,1,7,7,11,0,0,5,5
704275,0,23,0,11,1,1,7,11,0,0,3,4
704276,1,29,0,11,1,1,7,11,0,0,99,5
704277,1,28,0,41,1,7,7,11,0,0,6,3
704280,1,24,0,74,1,7,7,11,0,0,3,3
704282,1,24,0,82,1,2,7,11,0,0,5,5
704286,0,28,0,82,1,7,7,11,12,0,5,5
704289,0,27,0,11,1,1,7,11,0,0,3,3
704292,1,29,0,41,1,7,7,10,0,1,3,3
704296,0,23,0,54,1,7,7,11,0,0,3,3
704298,1,25,0,74,1,7,7,11,0,0,3,5
704299,1,29,31,73,1,7,7,11,31,31,99,99
704304,1,24,0,54,1,7,7,11,0,0,6,6
704306,1,27,0,53,1,7,7,11,0,0,6,6
704308,0,27,0,91,1,7,7,11,0,0,3,3
704311,1,26,0,93,1,1,7,11,0,0,3,5
704312,1,31,0,26,1,7,7,11,0,0,3,4
704313,0,29,0,72,1,7,7,11,0,0,4,3
704318,0,26,0,11,1,1,7,10,0,0,3,5
704319,1,26,0,93,1,7,7,11,0,0,6,5
704324,1,24,0,11,1,1,7,11,1,1,6,5
704325,1,30,0,52,1,7,7,11,0,0,4,5
704335,0,25,0,93,1,7,7,11,0,24,6,4
704338,1,28,0,21,1,7,7,10,0,0,4,3
704339,1,28,0,11,1,1,7,11,0,23,3,3
704343,1,23,0,11,1,1,7,10,0,0,3,5
704346,0,23,0,11,1,1,7,11,0,0,3,3
704351,0,25,0,22,1,7,7,10,0,0,4,4
704353,0,27,0,42,1,7,7,11,0,0,3,3
704358,0,30,0,11,1,1,7,11,0,0,3,3
704362,0,27,0,72,1,7,7,10,0,0,3,3
704366,1,24,0,91,1,7,7,11,0,0,5,5
704374,1,28,0,25,1,7,7,11,0,0,6,6
704376,1,23,0,73,1,5,7,11,0,11,3,3
704379,1,23,0,93,1,6,7,11,0,0,5,99
704383,0,24,0,23,1,7,7,12,0,0,4,5
704384,1,23,0,22,1,7,6,10,0,0,99,5
704385,1,26,0,11,1,1,7,11,1,22,3,7
704392,1,26,0,74,1,7,7,11,0,0,3,3
704394,0,29,0,72,2,7,7,11,0,0,3,5
704395,1,24,0,73,1,7,7,10,0,0,3,7
704398,1,23,0,93,1,7,7,10,0,0,3,5
704400,1,25,0,93,1,3,7,11,0,0,99,5
704402,0,32,0,11,1,7,7,11,0,0,3,3
704406,0,29,0,82,1,7,7,11,0,0,3,3
704408,0,28,0,93,1,6,7,11,0,0,6,4
704412,1,26,0,93,1,3,6,11,0,0,3,5
704413,0,24,0,93,2,7,7,11,0,0,2,7
704416,1,28,0,93,1,7,7,11,0,0,3,3
704417,0,27,0,26,1,7,7,11,99,0,99,99
704420,0,28,0,11,1,2,7,10,0,0,3,3
704421,0,31,0,72,1,7,7,11,1,1,99,7
704423,1,24,0,24,1,7,7,11,0,0,5,7
704427,1,34,0,11,4,7,7,10,0,0,2,6
704428,1,27,0,93,1,3,7,11,0,0,3,3
704429,1,26,0,83,1,7,7,11,0,0,99,5
704431,1,26,0,11,1,1,7,11,19,19,6,7
704435,0,24,0,11,1,1,6,10,0,0,3,3
704438,1,30,0,11,1,1,7,11,0,0,3,5
704444,0,22,0,21,1,7,7,10,0,0,3,5
704445,0,23,0,11,1,1,7,11,17,17,3,5
704449,0,30,0,93,1,3,7,11,12,0,2,5
704452,0,25,0,82,1,7,7,11,0,0,3,7
704454,1,29,0,52,1,7,7,11,1,0,3,5
704458,1,30,0,26,1,7,7,11,0,0,99,5
704459,0,25,0,24,1,1,7,10,0,0,99,99
704466,0,28,0,11,1,1,7,11,0,0,99,3
704467,1,24,0,11,1,1,7,11,0,2,99,5
704472,0,25,0,21,2,7,7,11,0,4,99,5
704477,1,28,0,52,1,7,7,11,0,0,3,4
704478,0,23,0,31,2,7,7,11,0,0,3,7
704479,1,24,0,24,1,7,7,10,0,0,5,99
704481,1,25,0,82,1,5,7,10,0,0,99,5
704483,1,29,0,93,1,1,7,11,0,0,2,5
704484,0,23,0,53,1,7,7,11,0,0,3,5
704489,1,25,0,82,1,2,7,11,0,0,6,5
704490,0,25,0,93,1,3,7,12,0,0,3,3
704496,1,25,0,41,1,7,7,11,0,0,3,5
704497,1,24,0,43,2,7,7,11,0,0,5,5
704499,1,24,0,93,1,7,7,10,0,0,3,3
704501,0,29,0,73,1,5,7,11,0,0,4,5
704503,0,24,19,11,1,1,7,11,19,19,6,5
704506,0,23,0,93,1,7,7,11,0,0,3,3
704507,0,23,0,72,99,99,7,11,0,0,6,5
704508,0,25,0,91,1,7,7,11,0,0,3,5
704509,0,23,0,25,2,7,7,11,0,0,2,6
704510,0,26,0,26,1,7,7,11,26,26,4,6
704516,1,23,0,11,1,1,7,11,0,0,3,3
704520,0,25,0,93,1,3,7,11,0,0,5,3
704528,1,28,0,11,1,1,7,11,0,0,2,5
704531,0,30,0,11,1,1,7,11,0,0,4,5
704533,1,23,0,11,1,1,7,11,0,0,3,5
704534,1,27,0,93,1,3,7,11,0,0,3,3
704535,1,25,0,43,1,7,7,10,0,0,5,3
704539,1,27,0,82,1,7,7,11,0,0,5,5
704540,1,24,0,93,1,1,7,11,0,0,3,7
704542,1,27,0,25,1,7,7,11,0,0,5,3
704543,1,29,0,41,1,1,7,11,0,0,5,7
704544,0,25,0,93,1,7,6,11,0,1,5,5
704546,0,29,0,24,2,7,7,10,0,0,6,5
704549,0,28,0,41,2,7,7,11,0,0,3,2
704550,1,26,0,11,1,7,7,10,0,0,3,3
704552,0,28,0,83,1,7,7,11,22,0,6,7
704556,0,31,0,93,1,3,7,11,12,0,2,3
704560,1,25,0,11,1,1,7,11,0,0,3,3
704562,1,25,0,52,1,7,7,11,0,0,3,5
704563,0,27,0,42,1,7,7,11,0,0,3,4
704564,0,23,0,11,1,1,7,11,0,0,2,5
704568,0,27,0,25,1,7,7,11,0,0,5,2
704571,0,24,0,93,1,7,7,11,0,0,99,5
704578,1,24,0,82,1,7,6,11,0,0,3,3
704579,1,28,0,42,1,7,7,11,0,0,3,7
704583,0,33,0,11,1,1,7,11,0,0,3,3
704585,0,28,0,72,1,7,7,11,0,0,3,3
704587,1,29,0,21,1,7,7,11,0,0,6,5
704594,1,27,0,74,1,7,7,11,0,0,5,5
704595,0,23,0,52,1,7,6,11,0,0,2,3
704596,1,29,0,74,1,7,7,11,0,0,99,99
